# Generated by cybertek605/cybertek-threat-intel
# Updated    : 2026-04-11T05:48:02
# Format     : score<TAB>ip_address
# Score      : number of independent source lists containing this IP (max 9)
# Severity   : score=1 -> Warning | score>=2 -> Critical
# Entries    : 25234
2	100.29.192.75
2	100.29.192.76
2	100.29.192.77
2	100.29.192.78
2	100.29.192.79
2	100.29.192.8
2	100.29.192.80
2	100.29.192.81
2	100.29.192.82
2	100.29.192.83
2	100.29.192.84
2	100.29.192.85
2	100.29.192.86
2	100.29.192.87
2	100.29.192.88
2	100.29.192.89
2	100.29.192.9
2	100.29.192.90
2	100.29.192.91
2	100.29.192.92
2	100.29.192.93
2	100.29.192.94
2	100.29.192.95
2	100.29.192.96
2	100.29.192.97
2	100.29.192.98
2	100.29.192.99
2	100.31.213.204
2	100.48.87.238
2	100.49.117.77
2	100.53.142.60
2	100.53.171.244
2	100.53.194.34
2	100.53.3.126
2	100.55.25.236
2	100.55.31.181
2	101.126.159.233
2	101.126.86.90
2	101.200.243.197
2	101.206.108.14
2	101.34.75.18
2	101.36.106.134
2	101.36.114.124
2	101.36.121.22
2	101.36.228.201
2	101.47.13.68
2	101.47.8.187
2	101.91.192.9
2	102.207.60.150
2	102.216.134.50
2	102.219.227.1
2	102.70.86.105
2	103.105.67.170
2	103.108.151.19
2	103.113.39.133
2	103.120.189.68
2	103.121.157.77
2	103.151.98.30
2	103.156.20.188
2	103.168.23.215
2	103.168.58.186
2	103.174.52.162
2	103.203.57.11
2	103.203.57.12
2	103.203.57.2
2	103.203.57.28
2	103.205.178.65
2	103.214.5.133
2	103.215.80.68
2	103.218.241.7
2	103.228.36.205
2	103.234.156.246
2	103.239.185.31
2	103.26.82.62
2	103.39.213.200
2	103.40.61.98
2	103.56.61.130
2	103.74.105.237
2	103.84.57.217
2	103.93.93.170
2	103.97.215.11
2	104.129.23.103
2	104.152.52.100
2	104.152.52.105
2	104.152.52.106
2	104.152.52.107
2	104.152.52.108
2	104.152.52.110
2	104.152.52.113
2	104.152.52.114
2	104.152.52.116
2	104.152.52.118
2	104.152.52.119
2	104.152.52.121
2	104.152.52.122
2	104.152.52.127
2	104.152.52.130
2	104.152.52.131
2	104.152.52.133
2	104.152.52.134
2	104.152.52.137
2	104.152.52.139
2	104.152.52.140
2	104.152.52.141
2	104.152.52.143
2	104.152.52.145
2	104.152.52.146
2	104.152.52.147
2	104.152.52.148
2	104.152.52.149
2	104.152.52.200
2	104.152.52.202
2	104.152.52.203
2	104.152.52.204
2	104.152.52.206
2	104.152.52.207
2	104.152.52.208
2	104.152.52.210
2	104.152.52.214
2	104.152.52.215
2	104.152.52.218
2	104.152.52.221
2	104.152.52.222
2	104.152.52.223
2	104.152.52.224
2	104.152.52.225
2	104.152.52.226
2	104.152.52.231
2	104.152.52.58
2	104.152.52.59
2	104.152.52.63
2	104.152.52.64
2	104.152.52.71
2	104.152.52.72
2	104.164.8.186
2	104.168.56.24
2	104.194.134.203
2	104.194.140.43
2	104.194.159.157
2	104.197.109.153
2	104.218.164.117
2	104.218.164.192
2	104.218.165.188
2	104.236.205.76
2	104.236.209.3
2	104.236.46.246
2	104.236.83.40
2	104.237.138.96
2	104.237.151.205
2	104.243.32.126
2	104.243.43.7
2	104.248.150.45
2	104.248.184.131
2	104.248.208.35
2	104.248.210.227
2	104.248.212.195
2	104.248.226.137
2	104.248.243.217
2	104.248.245.201
2	104.248.31.56
2	104.248.48.89
2	104.248.54.194
2	104.248.59.26
2	104.248.67.190
2	104.36.84.108
2	104.37.191.3
2	106.110.149.223
2	106.15.238.36
2	106.75.191.164
2	107.150.117.121
2	107.150.117.187
2	107.150.117.219
2	107.155.50.87
2	107.170.10.90
2	107.170.69.31
2	107.173.241.217
2	107.175.114.62
2	107.189.27.111
2	107.20.105.127
2	107.20.126.125
2	108.165.95.8
2	108.54.90.54
2	109.105.209.10
2	109.105.209.13
2	109.105.209.15
2	109.105.209.17
2	109.105.209.18
2	109.105.209.19
2	109.105.209.2
2	109.105.209.20
2	109.105.209.22
2	109.105.209.23
2	109.105.209.24
2	109.105.209.27
2	109.105.209.28
2	109.105.209.29
2	109.105.209.3
2	109.105.209.5
2	109.105.209.7
2	109.105.209.8
2	109.105.209.9
2	109.105.210.104
2	109.105.210.105
2	109.105.210.52
2	109.105.210.53
2	109.105.210.54
2	109.105.210.55
2	109.105.210.58
2	109.105.210.62
2	109.105.210.63
2	109.105.210.67
2	109.105.210.68
2	109.105.210.69
2	109.105.210.70
2	109.105.210.72
2	109.105.210.73
2	109.105.210.74
2	109.105.210.75
2	109.105.210.78
2	109.105.210.79
2	109.105.210.82
2	109.105.210.84
2	109.105.210.97
2	109.123.255.118
2	109.205.178.197
2	109.205.211.74
2	109.205.211.78
2	109.248.170.188
2	109.94.87.173
2	110.10.176.224
2	111.196.129.169
2	111.33.71.238
2	111.56.74.228
2	111.70.1.128
2	111.79.189.170
2	112.16.199.105
2	112.164.20.69
2	112.173.117.101
2	112.216.129.27
2	112.51.27.82
2	112.53.99.37
2	112.74.38.239
2	113.160.1.118
2	113.214.18.234
2	113.44.214.165
2	114.111.19.3
2	114.111.54.188
2	114.132.60.131
2	114.217.53.0
2	114.220.75.156
2	114.30.81.140
2	115.160.79.71
2	115.190.190.57
2	115.190.211.111
2	115.190.242.220
2	115.190.97.5
2	115.191.27.83
2	115.231.78.10
2	115.231.78.11
2	115.88.48.171
2	116.176.57.145
2	116.203.78.192
2	116.99.168.244
2	116.99.169.255
2	117.164.191.217
2	117.24.15.132
2	117.72.105.233
